Date Time;Expansion valve;Date Time;Current consumption C1
5/28/2019, 2:00:00 AM;454;5/28/2019, 2:00:00 AM;4
5/28/2019, 4:00:00 AM;305;5/28/2019, 4:00:00 AM;5.4
5/29/2019, 2:00:00 AM;263;5/29/2019, 2:00:00 AM;5.9
5/29/2019, 6:00:00 AM;311;5/29/2019, 6:00:00 AM;4
5/29/2019, 8:00:00 AM;293;5/29/2019, 8:00:00 AM;4
5/30/2019, 1:59:00 AM;430;5/30/2019, 1:59:00 AM;4.1
5/30/2019, 4:01:00 AM;270;5/30/2019, 4:01:00 AM;5.6
5/31/2019, 2:00:00 AM;282;5/31/2019, 2:00:00 AM;5.6
6/1/2019, 2:00:00 AM;273;6/1/2019, 2:00:00 AM;5.8
6/2/2019, 2:01:00 AM;333;6/2/2019, 2:01:00 AM;5.2
6/2/2019, 4:00:00 AM;203;6/2/2019, 4:00:00 AM;6.3
6/3/2019, 2:00:00 AM;468;6/3/2019, 2:00:00 AM;4
6/3/2019, 4:00:00 AM;345;6/3/2019, 4:00:00 AM;5.3
6/4/2019, 2:00:00 AM;341;6/4/2019, 2:00:00 AM;5
6/4/2019, 4:00:00 AM;210;6/4/2019, 4:00:00 AM;6.2
6/5/2019, 1:59:00 AM;339;6/5/2019, 1:59:00 AM;5.2
6/5/2019, 4:00:00 AM;206;6/5/2019, 4:00:00 AM;6.3
6/5/2019, 8:00:00 PM;412;6/5/2019, 8:00:00 PM;4.6
6/5/2019, 10:00:00 PM;219;6/5/2019, 10:00:00 PM;6
6/6/2019, 2:00:00 AM;324;6/6/2019, 2:00:00 AM;5
6/6/2019, 4:00:00 AM;208;6/6/2019, 4:00:00 AM;6.2
6/7/2019, 2:00:00 AM;420;6/7/2019, 2:00:00 AM;4.4
6/7/2019, 4:01:00 AM;265;6/7/2019, 4:01:00 AM;5.8
6/8/2019, 2:00:00 AM;276;6/8/2019, 2:00:00 AM;5.8
6/9/2019, 2:00:00 AM;285;6/9/2019, 2:00:00 AM;5.6
6/10/2019, 2:00:00 AM;356;6/10/2019, 2:00:00 AM;4.6
6/10/2019, 4:00:00 AM;226;6/10/2019, 4:00:00 AM;6
6/11/2019, 2:00:00 AM;360;6/11/2019, 2:00:00 AM;4.8
6/11/2019, 4:00:00 AM;226;6/11/2019, 4:00:00 AM;6.1
6/12/2019, 2:00:00 AM;352;6/12/2019, 2:00:00 AM;4.9
6/12/2019, 4:00:00 AM;222;6/12/2019, 4:00:00 AM;6.2
6/12/2019, 2:00:00 PM;302;6/12/2019, 2:00:00 PM;3.9
6/12/2019, 4:00:00 PM;308;6/12/2019, 4:00:00 PM;5.4
6/13/2019, 2:00:00 AM;314;6/13/2019, 2:00:00 AM;5.3
6/13/2019, 4:00:00 AM;197;6/13/2019, 4:00:00 AM;6.4
6/14/2019, 2:00:00 AM;454;6/14/2019, 2:00:00 AM;4
6/14/2019, 4:00:00 AM;328;6/14/2019, 4:00:00 AM;5.4
6/15/2019, 2:00:00 AM;279;6/15/2019, 2:00:00 AM;5.6
6/16/2019, 2:00:00 AM;321;6/16/2019, 2:00:00 AM;5.2
6/16/2019, 4:00:00 AM;197;6/16/2019, 4:00:00 AM;6.3
6/17/2019, 2:00:00 AM;281;6/17/2019, 2:00:00 AM;5.6
6/18/2019, 2:01:00 AM;429;6/18/2019, 2:01:00 AM;4.3
6/18/2019, 3:59:00 AM;288;6/18/2019, 3:59:00 AM;5.8
6/19/2019, 2:00:00 AM;418;6/19/2019, 2:00:00 AM;4.4
6/19/2019, 4:00:00 AM;279;6/19/2019, 4:00:00 AM;5.8
6/20/2019, 1:59:00 AM;418;6/20/2019, 1:59:00 AM;4.4
6/20/2019, 4:00:00 AM;272;6/20/2019, 4:00:00 AM;5.8
6/21/2019, 1:59:00 AM;444;6/21/2019, 1:59:00 AM;4.2
6/21/2019, 4:00:00 AM;312;6/21/2019, 4:00:00 AM;5.6
6/22/2019, 2:00:00 AM;455;6/22/2019, 2:00:00 AM;4
6/22/2019, 4:00:00 AM;334;6/22/2019, 4:00:00 AM;5.4
6/23/2019, 2:00:00 AM;423;6/23/2019, 2:00:00 AM;4.4
6/23/2019, 4:00:00 AM;280;6/23/2019, 4:00:00 AM;5.8
6/23/2019, 8:00:00 PM;289;6/23/2019, 8:00:00 PM;5.6
6/23/2019, 10:00:00 PM;130;6/23/2019, 10:00:00 PM;6.6
6/25/2019, 1:59:00 AM;368;6/25/2019, 1:59:00 AM;4.9
6/25/2019, 4:01:00 AM;231;6/25/2019, 4:01:00 AM;6.2
6/26/2019, 2:00:00 AM;355;6/26/2019, 2:00:00 AM;5.2
6/26/2019, 4:00:00 AM;225;6/26/2019, 4:00:00 AM;6.4
6/27/2019, 2:00:00 AM;461;6/27/2019, 2:00:00 AM;4.2
6/27/2019, 4:00:00 AM;342;6/27/2019, 4:00:00 AM;5.6
6/28/2019, 2:00:00 AM;354;6/28/2019, 2:00:00 AM;5
6/28/2019, 4:00:00 AM;220;6/28/2019, 4:00:00 AM;6.2
6/29/2019, 2:00:00 AM;351;6/29/2019, 2:00:00 AM;5
6/29/2019, 4:00:00 AM;221;6/29/2019, 4:00:00 AM;6.2
6/30/2019, 2:00:00 AM;346;6/30/2019, 2:00:00 AM;5.1
6/30/2019, 4:00:00 AM;216;6/30/2019, 4:00:00 AM;6.3
7/1/2019, 2:00:00 AM;392;7/1/2019, 2:00:00 AM;4.7
7/1/2019, 4:00:00 AM;259;7/1/2019, 4:00:00 AM;6
7/2/2019, 2:00:00 AM;344;7/2/2019, 2:00:00 AM;5.2
7/2/2019, 4:00:00 AM;214;7/2/2019, 4:00:00 AM;6.4
7/3/2019, 2:26:00 AM;404;7/3/2019, 2:26:00 AM;4.5
7/3/2019, 4:00:00 AM;274;7/3/2019, 4:00:00 AM;5.9
7/4/2019, 2:01:00 AM;353;7/4/2019, 2:01:00 AM;5
7/4/2019, 3:59:00 AM;218;7/4/2019, 3:59:00 AM;6.3
7/5/2019, 2:00:00 AM;411;7/5/2019, 2:00:00 AM;4.3
7/5/2019, 4:00:00 AM;289;7/5/2019, 4:00:00 AM;5.7
7/6/2019, 2:00:00 AM;448;7/6/2019, 2:00:00 AM;4.2
7/6/2019, 4:00:00 AM;327;7/6/2019, 4:00:00 AM;5.6
7/7/2019, 2:00:00 AM;343;7/7/2019, 2:00:00 AM;5.2
7/7/2019, 4:00:00 AM;215;7/7/2019, 4:00:00 AM;6.3
7/8/2019, 3:57:00 AM;197;7/8/2019, 3:57:00 AM;6.5
7/9/2019, 2:00:00 AM;392;7/9/2019, 2:00:00 AM;4.4
7/9/2019, 4:00:00 AM;264;7/9/2019, 4:00:00 AM;5.8
7/10/2019, 2:00:00 AM;370;7/10/2019, 2:00:00 AM;4.8
7/10/2019, 4:01:00 AM;237;7/10/2019, 4:01:00 AM;6.1
7/11/2019, 2:00:00 AM;378;7/11/2019, 2:00:00 AM;4.5
7/11/2019, 4:00:00 AM;249;7/11/2019, 4:00:00 AM;5.9
7/12/2019, 2:00:00 AM;402;7/12/2019, 2:00:00 AM;4.5
7/12/2019, 4:00:00 AM;269;7/12/2019, 4:00:00 AM;5.8
7/13/2019, 2:00:00 AM;444;7/13/2019, 2:00:00 AM;4.3
7/13/2019, 4:00:00 AM;307;7/13/2019, 4:00:00 AM;5.7
7/14/2019, 2:00:00 AM;279;7/14/2019, 2:00:00 AM;5.7
7/15/2019, 2:00:00 AM;421;7/15/2019, 2:00:00 AM;4.4
7/15/2019, 4:00:00 AM;282;7/15/2019, 4:00:00 AM;5.8
7/16/2019, 2:00:00 AM;281;7/16/2019, 2:00:00 AM;5.6
7/17/2019, 1:59:00 AM;318;7/17/2019, 1:59:00 AM;5.3
7/17/2019, 4:00:00 AM;201;7/17/2019, 4:00:00 AM;6.4
7/18/2019, 2:00:00 AM;372;7/18/2019, 2:00:00 AM;4.8
7/18/2019, 4:00:00 AM;234;7/18/2019, 4:00:00 AM;6.1
7/19/2019, 2:00:00 AM;448;7/19/2019, 2:00:00 AM;4.3
7/19/2019, 4:00:00 AM;315;7/19/2019, 4:00:00 AM;5.7
7/20/2019, 2:00:00 AM;399;7/20/2019, 2:00:00 AM;4.5
7/20/2019, 4:00:00 AM;263;7/20/2019, 4:00:00 AM;5.9
7/21/2019, 2:00:00 AM;288;7/21/2019, 2:00:00 AM;5.8
7/22/2019, 2:00:00 AM;398;7/22/2019, 2:00:00 AM;4.6
7/22/2019, 4:00:00 AM;258;7/22/2019, 4:00:00 AM;6
7/23/2019, 2:00:00 AM;302;7/23/2019, 2:00:00 AM;5.5
7/23/2019, 4:00:00 AM;197;7/23/2019, 4:00:00 AM;6.5
7/24/2019, 2:00:00 AM;285;7/24/2019, 2:00:00 AM;5.7
7/25/2019, 2:00:00 AM;447;7/25/2019, 2:00:00 AM;4.4
7/25/2019, 4:00:00 AM;312;7/25/2019, 4:00:00 AM;5.8
7/26/2019, 2:00:00 AM;348;7/26/2019, 2:00:00 AM;5.2
7/26/2019, 4:00:00 AM;221;7/26/2019, 4:00:00 AM;6.4
7/27/2019, 2:00:00 AM;293;7/27/2019, 2:00:00 AM;5.6
7/28/2019, 2:00:00 AM;299;7/28/2019, 2:00:00 AM;5.6
7/29/2019, 2:00:00 AM;341;7/29/2019, 2:00:00 AM;5.3
7/29/2019, 4:00:00 AM;218;7/29/2019, 4:00:00 AM;6.4
7/30/2019, 2:00:00 AM;287;7/30/2019, 2:00:00 AM;5.7
