Date Time;T compressed gas C1;Date Time;TcC1 CH (out);Date Time;TcC1 DHW (out);Date Time;TeC1 CH (in);Date Time;TeC1 DHW (in);Date Time;TcC1 (out);Date Time;TeC1 (in)
12/23/2018, 6:00:00 AM;46.6;1/11/2019, 2:00:00 AM;27.4;7/15/2019, 2:00:00 AM;38.4;1/11/2019, 2:00:00 AM;2.9;7/15/2019, 2:00:00 AM;5.6;;;;
12/23/2018, 8:00:00 AM;40.1;1/11/2019, 4:00:00 AM;29.2;7/15/2019, 4:00:00 AM;54.8;1/11/2019, 4:00:00 AM;2.6;7/15/2019, 4:00:00 AM;6.3;;;;
12/23/2018, 10:00:00 AM;47.6;1/11/2019, 6:00:00 AM;27.8;7/16/2019, 2:00:00 AM;52.3;1/11/2019, 6:00:00 AM;3.1;7/16/2019, 2:00:00 AM;6.8;;;;
12/23/2018, 4:00:00 PM;43.9;1/11/2019, 8:00:00 AM;27.1;7/17/2019, 1:59:00 AM;49.4;1/11/2019, 8:00:00 AM;3.6;7/17/2019, 1:59:00 AM;6.4;;;;
12/23/2018, 10:00:00 PM;41.7;1/11/2019, 10:00:00 AM;28.3;7/17/2019, 4:00:00 AM;59.8;1/11/2019, 10:00:00 AM;2.8;7/17/2019, 4:00:00 AM;6.6;;;;
12/24/2018, 12:00:00 AM;46.3;1/11/2019, 2:00:00 PM;28;7/18/2019, 2:00:00 AM;43.3;1/11/2019, 2:00:00 PM;2.6;7/18/2019, 2:00:00 AM;6.1;;;;
12/24/2018, 2:00:00 AM;66;1/11/2019, 4:00:00 PM;28.6;7/18/2019, 4:00:00 AM;57.5;1/11/2019, 4:00:00 PM;3.9;7/18/2019, 4:00:00 AM;6.7;;;;
12/24/2018, 4:00:00 AM;49.8;1/11/2019, 6:00:00 PM;28.8;7/19/2019, 2:00:00 AM;36.9;1/11/2019, 6:00:00 PM;2.8;7/19/2019, 2:00:00 AM;5.6;;;;
12/24/2018, 6:00:00 AM;46.7;1/11/2019, 10:07:00 PM;26.7;7/19/2019, 4:00:00 AM;53.8;1/11/2019, 10:07:00 PM;4.3;7/19/2019, 4:00:00 AM;6.4;;;;
12/24/2018, 10:00:00 AM;46.2;1/12/2019, 12:00:00 AM;28.8;7/20/2019, 2:00:00 AM;40.5;1/12/2019, 12:00:00 AM;3.2;7/20/2019, 2:00:00 AM;6;;;;
12/24/2018, 10:00:00 PM;34;1/12/2019, 2:00:00 AM;29.1;7/20/2019, 4:00:00 AM;56;1/12/2019, 2:00:00 AM;3.3;7/20/2019, 4:00:00 AM;6.7;;;;
12/25/2018, 12:00:00 AM;44.1;1/12/2019, 4:00:00 AM;24.7;7/21/2019, 2:00:00 AM;54;1/12/2019, 4:00:00 AM;4.9;7/21/2019, 2:00:00 AM;7.6;;;;
12/25/2018, 2:00:00 AM;64.9;1/12/2019, 6:00:00 AM;29.7;7/22/2019, 2:00:00 AM;41.3;1/12/2019, 6:00:00 AM;3.5;7/22/2019, 2:00:00 AM;6.1;;;;
12/25/2018, 4:00:00 AM;49.3;1/12/2019, 8:01:00 AM;28.9;7/22/2019, 4:00:00 AM;56.5;1/12/2019, 8:01:00 AM;3.4;7/22/2019, 4:00:00 AM;6.9;;;;
12/25/2018, 6:00:00 AM;46.8;1/12/2019, 12:00:00 PM;28.6;7/23/2019, 2:00:00 AM;51.3;1/12/2019, 12:00:00 PM;3.5;7/23/2019, 2:00:00 AM;7.2;;;;
12/25/2018, 8:00:00 AM;42.3;1/12/2019, 10:00:00 PM;26;7/23/2019, 4:00:00 AM;60.6;1/12/2019, 10:00:00 PM;4.5;7/23/2019, 4:00:00 AM;7.4;;;;
12/25/2018, 10:00:00 AM;47.6;1/13/2019, 12:00:00 AM;27.9;7/24/2019, 2:00:00 AM;53;1/13/2019, 12:00:00 AM;3.4;7/24/2019, 2:00:00 AM;7.6;;;;
12/25/2018, 12:00:00 PM;47.3;1/13/2019, 2:00:00 AM;28.6;7/25/2019, 2:00:00 AM;39;1/13/2019, 2:00:00 AM;3.6;7/25/2019, 2:00:00 AM;6.5;;;;
12/25/2018, 4:00:00 PM;45.2;1/13/2019, 6:00:00 AM;29.5;7/25/2019, 4:00:00 AM;55.1;1/13/2019, 6:00:00 AM;3.9;7/25/2019, 4:00:00 AM;7.2;;;;
12/25/2018, 6:00:00 PM;48.8;1/13/2019, 3:33:00 PM;27.2;7/26/2019, 2:00:00 AM;48.9;1/13/2019, 3:33:00 PM;4;7/26/2019, 2:00:00 AM;7.7;;;;
12/25/2018, 8:00:00 PM;46.4;1/13/2019, 4:00:00 PM;29;7/26/2019, 4:00:00 AM;60.1;1/13/2019, 4:00:00 PM;3.1;7/26/2019, 4:00:00 AM;8.1;;;;
12/25/2018, 10:00:00 PM;44.7;1/13/2019, 6:00:00 PM;27.1;7/27/2019, 2:00:00 AM;53;1/13/2019, 6:00:00 PM;3.4;7/27/2019, 2:00:00 AM;8.2;;;;
12/26/2018, 12:00:00 AM;48.6;1/14/2019, 12:00:00 AM;27.7;7/28/2019, 2:00:00 AM;52.8;1/14/2019, 12:00:00 AM;3.9;7/28/2019, 2:00:00 AM;8.4;;;;
12/26/2018, 2:00:00 AM;65.1;1/14/2019, 4:00:00 AM;27.6;7/29/2019, 2:00:00 AM;49.6;1/14/2019, 4:00:00 AM;2.9;7/29/2019, 2:00:00 AM;7.6;;;;
12/26/2018, 4:00:00 AM;49.7;1/14/2019, 6:00:00 AM;28.6;7/29/2019, 4:00:00 AM;60.3;1/14/2019, 6:00:00 AM;2.4;7/29/2019, 4:00:00 AM;8.1;;;;
12/26/2018, 6:00:00 AM;47.3;1/14/2019, 8:00:00 AM;28.8;7/30/2019, 2:00:00 AM;52.9;1/14/2019, 8:00:00 AM;3.7;7/30/2019, 2:00:00 AM;7.8;;;;
12/26/2018, 8:00:00 AM;43.7;1/14/2019, 10:00:00 AM;28.4;;;1/14/2019, 10:00:00 AM;3.6;;;;;;
12/26/2018, 10:00:00 AM;48.1;1/14/2019, 12:00:00 PM;29.3;;;1/14/2019, 12:00:00 PM;3.1;;;;;;
12/26/2018, 12:00:00 PM;47.6;1/14/2019, 8:00:00 PM;27.4;;;1/14/2019, 8:00:00 PM;3.7;;;;;;
12/26/2018, 4:00:00 PM;46.7;1/15/2019, 12:00:00 AM;27.6;;;1/15/2019, 12:00:00 AM;2.8;;;;;;
12/26/2018, 8:00:00 PM;46.8;1/15/2019, 2:00:00 AM;24.6;;;1/15/2019, 2:00:00 AM;4.8;;;;;;
12/26/2018, 10:00:00 PM;46.7;1/15/2019, 4:00:00 AM;28.4;;;1/15/2019, 4:00:00 AM;3.2;;;;;;
12/27/2018, 12:00:00 AM;49;1/15/2019, 6:00:00 AM;28.2;;;1/15/2019, 6:00:00 AM;3.5;;;;;;
12/27/2018, 2:01:00 AM;66.3;1/15/2019, 10:00:00 AM;27.8;;;1/15/2019, 10:00:00 AM;3.4;;;;;;
12/27/2018, 4:00:00 AM;51;1/15/2019, 12:00:00 PM;27.8;;;1/15/2019, 12:00:00 PM;3.4;;;;;;
12/27/2018, 5:59:00 AM;46.1;1/15/2019, 2:00:00 PM;25.9;;;1/15/2019, 2:00:00 PM;4.4;;;;;;
12/27/2018, 8:02:00 AM;48.6;1/15/2019, 4:00:00 PM;28.3;;;1/15/2019, 4:00:00 PM;3.3;;;;;;
12/27/2018, 10:00:00 AM;47.6;1/15/2019, 6:00:00 PM;28.2;;;1/15/2019, 6:00:00 PM;3.5;;;;;;
12/27/2018, 12:00:00 PM;44.8;1/15/2019, 10:00:00 PM;27.9;;;1/15/2019, 10:00:00 PM;3.6;;;;;;
12/27/2018, 2:00:00 PM;48.5;1/16/2019, 12:00:00 AM;27;;;1/16/2019, 12:00:00 AM;4.4;;;;;;
12/27/2018, 4:00:00 PM;47.6;1/16/2019, 2:00:00 AM;26.8;;;1/16/2019, 2:00:00 AM;3.8;;;;;;
12/27/2018, 6:00:00 PM;43.4;1/16/2019, 4:00:00 AM;28.5;;;1/16/2019, 4:00:00 AM;2.9;;;;;;
12/27/2018, 8:00:00 PM;51.9;1/16/2019, 6:00:00 AM;29.3;;;1/16/2019, 6:00:00 AM;3.9;;;;;;
12/27/2018, 10:00:00 PM;50.5;1/16/2019, 8:00:00 AM;18.6;;;1/16/2019, 8:00:00 AM;10.6;;;;;;
12/28/2018, 12:00:00 AM;44.3;1/16/2019, 10:00:00 AM;28.4;;;1/16/2019, 10:00:00 AM;3.2;;;;;;
12/28/2018, 2:00:00 AM;52.6;1/16/2019, 12:00:00 PM;27.5;;;1/16/2019, 12:00:00 PM;3.3;;;;;;
12/28/2018, 4:00:00 AM;66.5;1/16/2019, 2:00:00 PM;28.2;;;1/16/2019, 2:00:00 PM;2.4;;;;;;
12/28/2018, 6:00:00 AM;49.5;1/16/2019, 6:00:00 PM;27.7;;;1/16/2019, 6:00:00 PM;2.7;;;;;;
12/28/2018, 7:58:00 AM;47.2;1/16/2019, 8:00:00 PM;26.9;;;1/16/2019, 8:00:00 PM;3.6;;;;;;
12/28/2018, 10:00:00 AM;45.1;1/16/2019, 10:00:00 PM;28.1;;;1/16/2019, 10:00:00 PM;2.9;;;;;;
12/28/2018, 12:00:00 PM;49;1/17/2019, 12:00:00 AM;27.8;;;1/17/2019, 12:00:00 AM;3.2;;;;;;
12/28/2018, 2:00:00 PM;47.7;1/17/2019, 2:00:00 AM;25.6;;;1/17/2019, 2:00:00 AM;5.4;;;;;;
12/28/2018, 4:00:00 PM;44.5;1/17/2019, 4:00:00 AM;28.3;;;1/17/2019, 4:00:00 AM;2.9;;;;;;
12/28/2018, 6:00:00 PM;49.1;1/17/2019, 6:00:00 AM;28.7;;;1/17/2019, 6:00:00 AM;3.4;;;;;;
12/28/2018, 8:00:00 PM;48.3;1/17/2019, 8:00:00 AM;28.7;;;1/17/2019, 8:00:00 AM;2.7;;;;;;
12/28/2018, 10:00:00 PM;44.2;1/17/2019, 10:00:00 AM;28.4;;;1/17/2019, 10:00:00 AM;3.3;;;;;;
12/29/2018, 12:00:00 AM;49.6;1/17/2019, 12:00:00 PM;28.3;;;1/17/2019, 12:00:00 PM;3.4;;;;;;
12/29/2018, 2:00:00 AM;54.5;1/17/2019, 2:00:00 PM;28.9;;;1/17/2019, 2:00:00 PM;2.9;;;;;;
12/29/2018, 4:00:00 AM;64.8;1/17/2019, 3:59:00 PM;28.6;;;1/17/2019, 3:59:00 PM;3.5;;;;;;
12/29/2018, 6:00:00 AM;51.2;1/17/2019, 6:00:00 PM;19.3;;;1/17/2019, 6:00:00 PM;9.6;;;;;;
12/29/2018, 8:00:00 AM;48.8;1/17/2019, 8:00:00 PM;28.2;;;1/17/2019, 8:00:00 PM;3.2;;;;;;
12/29/2018, 10:00:00 AM;48.9;1/17/2019, 10:00:00 PM;27.6;;;1/17/2019, 10:00:00 PM;3.4;;;;;;
12/29/2018, 12:00:00 PM;53.1;1/18/2019, 12:00:00 AM;26.4;;;1/18/2019, 12:00:00 AM;3.6;;;;;;
12/29/2018, 2:00:00 PM;47.6;1/18/2019, 2:00:00 AM;24.4;;;1/18/2019, 2:00:00 AM;3.7;;;;;;
12/29/2018, 4:00:00 PM;46.2;1/18/2019, 4:00:00 AM;27.8;;;1/18/2019, 4:00:00 AM;2.8;;;;;;
12/29/2018, 6:00:00 PM;49.6;1/18/2019, 6:00:00 AM;26.8;;;1/18/2019, 6:00:00 AM;3.4;;;;;;
12/30/2018, 12:00:00 AM;45.1;1/18/2019, 8:00:00 AM;28.1;;;1/18/2019, 8:00:00 AM;2.6;;;;;;
12/30/2018, 2:00:00 AM;68.9;1/18/2019, 10:00:00 AM;27.9;;;1/18/2019, 10:00:00 AM;3;;;;;;
12/30/2018, 4:00:00 AM;52.3;1/18/2019, 2:00:00 PM;29.3;;;1/18/2019, 2:00:00 PM;3.4;;;;;;
12/30/2018, 6:00:00 AM;46.8;1/18/2019, 4:00:00 PM;29.4;;;1/18/2019, 4:00:00 PM;3.4;;;;;;
12/30/2018, 8:00:00 AM;50;1/18/2019, 8:00:00 PM;29.4;;;1/18/2019, 8:00:00 PM;2.8;;;;;;
12/30/2018, 10:00:00 AM;47.3;1/18/2019, 10:00:00 PM;29.2;;;1/18/2019, 10:00:00 PM;3.4;;;;;;
12/30/2018, 3:59:00 PM;45.1;1/19/2019, 12:00:00 AM;28.4;;;1/19/2019, 12:00:00 AM;2.6;;;;;;
12/31/2018, 2:00:00 AM;64.3;1/19/2019, 2:00:00 AM;27.6;;;1/19/2019, 2:00:00 AM;3.1;;;;;;
12/31/2018, 4:00:00 AM;50.4;1/19/2019, 4:00:00 AM;27.9;;;1/19/2019, 4:00:00 AM;3.4;;;;;;
12/31/2018, 6:00:00 AM;46.6;1/19/2019, 6:00:00 AM;28.6;;;1/19/2019, 6:00:00 AM;2.7;;;;;;
12/31/2018, 12:00:00 PM;44.3;1/19/2019, 8:00:00 AM;28.2;;;1/19/2019, 8:00:00 AM;3;;;;;;
12/31/2018, 4:00:00 PM;44.7;1/19/2019, 10:00:00 AM;27.5;;;1/19/2019, 10:00:00 AM;3.4;;;;;;
12/31/2018, 8:00:00 PM;45.8;1/19/2019, 12:00:00 PM;28.9;;;1/19/2019, 12:00:00 PM;2.7;;;;;;
1/1/2019, 12:00:00 AM;45;1/19/2019, 2:00:00 PM;28.4;;;1/19/2019, 2:00:00 PM;3.4;;;;;;
1/1/2019, 2:00:00 AM;63.3;1/19/2019, 8:00:00 PM;27.7;;;1/19/2019, 8:00:00 PM;3.9;;;;;;
1/1/2019, 4:00:00 AM;50.1;1/19/2019, 10:00:00 PM;27.9;;;1/19/2019, 10:00:00 PM;3;;;;;;
1/1/2019, 6:00:00 AM;45.8;1/20/2019, 12:00:00 AM;27;;;1/20/2019, 12:00:00 AM;3.1;;;;;;
1/1/2019, 10:00:00 AM;47.6;1/20/2019, 4:00:00 AM;27.1;;;1/20/2019, 4:00:00 AM;2.6;;;;;;
1/1/2019, 12:00:00 PM;45.6;1/20/2019, 6:00:00 AM;28.5;;;1/20/2019, 6:00:00 AM;2.3;;;;;;
1/1/2019, 3:59:00 PM;41.4;1/20/2019, 8:00:00 AM;27.4;;;1/20/2019, 8:00:00 AM;2.6;;;;;;
1/1/2019, 6:01:00 PM;46.5;1/20/2019, 10:00:00 AM;27.6;;;1/20/2019, 10:00:00 AM;3;;;;;;
1/1/2019, 7:59:00 PM;46;1/20/2019, 12:00:00 PM;28.6;;;1/20/2019, 12:00:00 PM;2.4;;;;;;
1/1/2019, 10:01:00 PM;41.8;1/20/2019, 4:00:00 PM;24.9;;;1/20/2019, 4:00:00 PM;4.2;;;;;;
1/2/2019, 12:00:00 AM;46.6;1/20/2019, 6:00:00 PM;28.5;;;1/20/2019, 6:00:00 PM;3.3;;;;;;
1/2/2019, 2:01:00 AM;45.8;1/20/2019, 8:00:00 PM;27.1;;;1/20/2019, 8:00:00 PM;3.3;;;;;;
1/2/2019, 4:00:00 AM;45;1/20/2019, 10:00:00 PM;26.4;;;1/20/2019, 10:00:00 PM;4;;;;;;
1/2/2019, 6:00:00 AM;46.4;1/21/2019, 12:00:00 AM;27.3;;;1/21/2019, 12:00:00 AM;2.8;;;;;;
1/2/2019, 7:58:00 AM;46;1/21/2019, 2:00:00 AM;27.9;;;1/21/2019, 2:00:00 AM;2.9;;;;;;
1/2/2019, 10:00:00 AM;48.2;1/21/2019, 4:00:00 AM;28.8;;;1/21/2019, 4:00:00 AM;2.4;;;;;;
1/2/2019, 12:01:00 PM;46.2;1/21/2019, 6:00:00 AM;27.6;;;1/21/2019, 6:00:00 AM;2.7;;;;;;
1/2/2019, 1:59:00 PM;45.8;1/21/2019, 8:02:00 AM;27.6;;;1/21/2019, 8:02:00 AM;3.2;;;;;;
1/2/2019, 4:01:00 PM;48.5;1/21/2019, 10:00:00 AM;28.2;;;1/21/2019, 10:00:00 AM;2.4;;;;;;
1/2/2019, 6:01:00 PM;46.2;1/21/2019, 12:00:00 PM;28.1;;;1/21/2019, 12:00:00 PM;3;;;;;;
1/2/2019, 7:59:00 PM;45.4;1/21/2019, 6:00:00 PM;29.9;;;1/21/2019, 6:00:00 PM;3.4;;;;;;
1/2/2019, 10:00:00 PM;48.1;1/21/2019, 8:00:00 PM;28;;;1/21/2019, 8:00:00 PM;3.3;;;;;;
1/3/2019, 12:00:00 AM;46.3;1/21/2019, 10:00:00 PM;28.7;;;1/21/2019, 10:00:00 PM;2.6;;;;;;
1/3/2019, 2:00:00 AM;61.5;1/22/2019, 12:00:00 AM;28.4;;;1/22/2019, 12:00:00 AM;2.9;;;;;;
1/3/2019, 4:00:00 AM;49.5;1/22/2019, 2:00:00 AM;27.4;;;1/22/2019, 2:00:00 AM;3.1;;;;;;
1/3/2019, 6:00:00 AM;46.8;1/22/2019, 3:59:00 AM;29.1;;;1/22/2019, 3:59:00 AM;2.3;;;;;;
1/3/2019, 8:01:00 AM;44.4;1/22/2019, 6:01:00 AM;27.9;;;1/22/2019, 6:01:00 AM;2.8;;;;;;
1/3/2019, 10:00:00 AM;47.7;1/22/2019, 7:58:00 AM;27.7;;;1/22/2019, 7:58:00 AM;2.8;;;;;;
1/3/2019, 12:00:00 PM;46.5;1/22/2019, 10:00:00 AM;28.9;;;1/22/2019, 10:00:00 AM;2.5;;;;;;
1/3/2019, 4:00:00 PM;46.4;1/22/2019, 12:00:00 PM;28;;;1/22/2019, 12:00:00 PM;2.8;;;;;;
1/3/2019, 6:00:00 PM;46.2;1/22/2019, 2:01:00 PM;28.5;;;1/22/2019, 2:01:00 PM;2.2;;;;;;
1/3/2019, 8:00:00 PM;49;1/22/2019, 3:59:00 PM;28.5;;;1/22/2019, 3:59:00 PM;2.6;;;;;;
1/3/2019, 10:00:00 PM;46.2;1/22/2019, 6:00:00 PM;28.3;;;1/22/2019, 6:00:00 PM;3;;;;;;
1/4/2019, 12:00:00 AM;45.2;1/22/2019, 8:00:00 PM;29;;;1/22/2019, 8:00:00 PM;2.2;;;;;;
1/4/2019, 2:00:00 AM;48.1;1/22/2019, 10:00:00 PM;29;;;1/22/2019, 10:00:00 PM;2.7;;;;;;
1/4/2019, 4:00:00 AM;46;1/23/2019, 12:00:00 AM;28;;;1/23/2019, 12:00:00 AM;3.1;;;;;;
1/4/2019, 6:00:00 AM;44.4;1/23/2019, 2:00:00 AM;27.9;;;1/23/2019, 2:00:00 AM;2.9;;;;;;
1/4/2019, 8:00:00 AM;47.6;1/23/2019, 4:00:00 AM;29.3;;;1/23/2019, 4:00:00 AM;2.2;;;;;;
1/4/2019, 10:00:00 AM;46.4;1/23/2019, 6:00:00 AM;29;;;1/23/2019, 6:00:00 AM;2.8;;;;;;
1/4/2019, 12:00:00 PM;43.9;1/23/2019, 8:00:00 AM;28.5;;;1/23/2019, 8:00:00 AM;3.1;;;;;;
1/4/2019, 2:00:00 PM;47.4;1/23/2019, 10:00:00 AM;29.2;;;1/23/2019, 10:00:00 AM;2.7;;;;;;
1/4/2019, 4:00:00 PM;46.4;1/23/2019, 12:00:00 PM;28;;;1/23/2019, 12:00:00 PM;2.8;;;;;;
1/4/2019, 6:00:00 PM;38.6;1/23/2019, 2:00:00 PM;28.3;;;1/23/2019, 2:00:00 PM;2.9;;;;;;
1/4/2019, 8:00:00 PM;47;1/23/2019, 4:00:00 PM;28.6;;;1/23/2019, 4:00:00 PM;2.7;;;;;;
1/4/2019, 9:59:00 PM;47.4;1/23/2019, 6:00:00 PM;23.8;;;1/23/2019, 6:00:00 PM;5.2;;;;;;
1/5/2019, 2:00:00 AM;61.2;1/23/2019, 10:00:00 PM;27.7;;;1/23/2019, 10:00:00 PM;2.2;;;;;;
1/5/2019, 6:00:00 AM;47.7;1/24/2019, 12:00:00 AM;27.1;;;1/24/2019, 12:00:00 AM;2.9;;;;;;
1/5/2019, 8:00:00 AM;47.7;1/24/2019, 2:00:00 AM;28.3;;;1/24/2019, 2:00:00 AM;2.6;;;;;;
1/5/2019, 10:00:00 AM;50.9;1/24/2019, 4:00:00 AM;29.1;;;1/24/2019, 4:00:00 AM;2.5;;;;;;
1/5/2019, 12:00:00 PM;47.2;1/24/2019, 6:00:00 AM;28.2;;;1/24/2019, 6:00:00 AM;2.5;;;;;;
1/5/2019, 8:00:00 PM;45.1;1/24/2019, 8:00:00 AM;27.8;;;1/24/2019, 8:00:00 AM;2.6;;;;;;
1/5/2019, 10:00:00 PM;45.5;1/24/2019, 10:00:00 AM;28.9;;;1/24/2019, 10:00:00 AM;2.2;;;;;;
1/6/2019, 12:00:00 AM;49.1;1/24/2019, 12:00:00 PM;28.5;;;1/24/2019, 12:00:00 PM;2.6;;;;;;
1/6/2019, 2:00:00 AM;53.1;1/24/2019, 2:00:00 PM;28.2;;;1/24/2019, 2:00:00 PM;2.7;;;;;;
1/6/2019, 4:00:00 AM;64.9;1/24/2019, 4:00:00 PM;29;;;1/24/2019, 4:00:00 PM;1.9;;;;;;
1/6/2019, 6:00:00 AM;49.7;1/24/2019, 6:00:00 PM;28.5;;;1/24/2019, 6:00:00 PM;2.9;;;;;;
1/6/2019, 8:00:00 AM;46.9;1/24/2019, 8:00:00 PM;26.1;;;1/24/2019, 8:00:00 PM;3.5;;;;;;
1/6/2019, 10:00:00 AM;41.7;1/24/2019, 10:00:00 PM;28.7;;;1/24/2019, 10:00:00 PM;2;;;;;;
1/6/2019, 12:00:00 PM;62.6;1/25/2019, 12:00:00 AM;28.5;;;1/25/2019, 12:00:00 AM;2.6;;;;;;
1/6/2019, 2:00:00 PM;65.4;1/25/2019, 2:00:00 AM;29;;;1/25/2019, 2:00:00 AM;2;;;;;;
1/6/2019, 4:00:00 PM;46.1;1/25/2019, 4:00:00 AM;28.9;;;1/25/2019, 4:00:00 AM;2.4;;;;;;
1/6/2019, 6:00:00 PM;49.2;1/25/2019, 6:00:00 AM;28.4;;;1/25/2019, 6:00:00 AM;2.8;;;;;;
1/7/2019, 12:00:00 AM;46.5;1/25/2019, 8:00:00 AM;29;;;1/25/2019, 8:00:00 AM;1.8;;;;;;
1/7/2019, 12:40:57 AM;47.3;1/25/2019, 10:01:00 AM;28.5;;;1/25/2019, 10:01:00 AM;2.4;;;;;;
1/7/2019, 2:00:00 AM;74.4;1/25/2019, 11:59:00 AM;27.5;;;1/25/2019, 11:59:00 AM;3.1;;;;;;
1/7/2019, 4:00:00 AM;49.6;1/25/2019, 2:00:00 PM;28.5;;;1/25/2019, 2:00:00 PM;2.3;;;;;;
1/7/2019, 6:00:00 AM;46.3;1/25/2019, 4:00:00 PM;27.6;;;1/25/2019, 4:00:00 PM;2.7;;;;;;
1/7/2019, 8:00:00 AM;48.4;1/25/2019, 6:00:00 PM;27.7;;;1/25/2019, 6:00:00 PM;3.7;;;;;;
1/7/2019, 10:00:00 AM;47.5;1/25/2019, 8:00:00 PM;28.7;;;1/25/2019, 8:00:00 PM;2.7;;;;;;
1/7/2019, 12:00:00 PM;46.1;1/25/2019, 10:00:00 PM;28.1;;;1/25/2019, 10:00:00 PM;2.9;;;;;;
1/7/2019, 2:00:00 PM;49.4;1/26/2019, 12:00:00 AM;24.1;;;1/26/2019, 12:00:00 AM;4.2;;;;;;
1/7/2019, 4:00:00 PM;46.9;1/26/2019, 2:00:00 AM;26.1;;;1/26/2019, 2:00:00 AM;3.2;;;;;;
1/7/2019, 10:00:00 PM;45.3;1/26/2019, 4:00:00 AM;27.9;;;1/26/2019, 4:00:00 AM;2.4;;;;;;
1/8/2019, 12:00:00 AM;45;1/26/2019, 6:00:00 AM;26.7;;;1/26/2019, 6:00:00 AM;2.9;;;;;;
1/8/2019, 2:00:00 AM;54.5;1/26/2019, 7:59:00 AM;28;;;1/26/2019, 7:59:00 AM;2.6;;;;;;
1/8/2019, 4:00:00 AM;65.1;1/26/2019, 10:03:00 AM;27.8;;;1/26/2019, 10:03:00 AM;3.1;;;;;;
1/8/2019, 6:00:00 AM;50.2;1/26/2019, 12:00:00 PM;29.1;;;1/26/2019, 12:00:00 PM;2.7;;;;;;
1/8/2019, 7:59:00 AM;47;1/26/2019, 2:00:00 PM;28.1;;;1/26/2019, 2:00:00 PM;3.2;;;;;;
1/8/2019, 10:00:00 AM;46.2;1/26/2019, 6:00:00 PM;28.5;;;1/26/2019, 6:00:00 PM;3.4;;;;;;
1/8/2019, 12:00:00 PM;48.9;1/26/2019, 7:59:00 PM;28.5;;;1/26/2019, 7:59:00 PM;3.3;;;;;;
1/8/2019, 2:00:00 PM;47.6;1/27/2019, 12:01:00 AM;28.1;;;1/27/2019, 12:01:00 AM;3.5;;;;;;
1/8/2019, 6:01:00 PM;46.2;1/27/2019, 1:59:00 AM;28.7;;;1/27/2019, 1:59:00 AM;2.8;;;;;;
1/8/2019, 7:59:00 PM;74.5;1/27/2019, 4:00:00 AM;28;;;1/27/2019, 4:00:00 AM;2.7;;;;;;
1/8/2019, 10:00:00 PM;53.1;1/27/2019, 6:00:00 AM;30;;;1/27/2019, 6:00:00 AM;2.5;;;;;;
1/9/2019, 12:00:00 AM;46.9;1/27/2019, 8:00:00 AM;29.8;;;1/27/2019, 8:00:00 AM;3.4;;;;;;
1/9/2019, 2:00:00 AM;40.4;1/27/2019, 12:00:00 PM;27.9;;;1/27/2019, 12:00:00 PM;3.4;;;;;;
1/9/2019, 4:00:00 AM;47;1/27/2019, 8:00:00 PM;27.1;;;1/27/2019, 8:00:00 PM;3.6;;;;;;
1/9/2019, 6:00:00 AM;46.7;1/27/2019, 10:00:00 PM;26.9;;;1/27/2019, 10:00:00 PM;2.8;;;;;;
1/9/2019, 8:01:00 AM;49.2;1/28/2019, 12:00:00 AM;27.4;;;1/28/2019, 12:00:00 AM;3.5;;;;;;
1/9/2019, 10:00:00 AM;46.6;1/28/2019, 4:00:00 AM;27.5;;;1/28/2019, 4:00:00 AM;2.7;;;;;;
1/9/2019, 12:00:00 PM;47.2;1/28/2019, 6:00:00 AM;27.6;;;1/28/2019, 6:00:00 AM;3.8;;;;;;
1/9/2019, 6:00:00 PM;45.2;1/28/2019, 8:00:00 AM;28.9;;;1/28/2019, 8:00:00 AM;3;;;;;;
1/9/2019, 8:00:00 PM;45.9;1/28/2019, 10:00:00 AM;27.6;;;1/28/2019, 10:00:00 AM;3.3;;;;;;
1/9/2019, 10:00:00 PM;48.4;1/28/2019, 12:00:00 PM;25.9;;;1/28/2019, 12:00:00 PM;4.1;;;;;;
1/10/2019, 12:00:00 AM;46.1;1/28/2019, 2:00:00 PM;28.2;;;1/28/2019, 2:00:00 PM;3;;;;;;
1/10/2019, 2:00:00 AM;66.2;1/28/2019, 6:00:00 PM;27.4;;;1/28/2019, 6:00:00 PM;3.4;;;;;;
1/10/2019, 4:00:00 AM;51.1;1/28/2019, 10:00:00 PM;27.4;;;1/28/2019, 10:00:00 PM;3.4;;;;;;
1/10/2019, 6:00:00 AM;45.7;1/29/2019, 12:00:00 AM;27.3;;;1/29/2019, 12:00:00 AM;3.3;;;;;;
1/10/2019, 8:00:00 AM;48.2;1/29/2019, 2:00:00 AM;28.4;;;1/29/2019, 2:00:00 AM;2.8;;;;;;
1/10/2019, 10:00:00 AM;46.4;1/29/2019, 4:00:00 AM;26.6;;;1/29/2019, 4:00:00 AM;2.6;;;;;;
1/10/2019, 12:00:00 PM;44.4;1/29/2019, 5:59:00 AM;28.4;;;1/29/2019, 5:59:00 AM;2.3;;;;;;
1/10/2019, 2:00:00 PM;47.8;1/29/2019, 8:00:00 AM;27.2;;;1/29/2019, 8:00:00 AM;2.8;;;;;;
1/10/2019, 4:00:00 PM;46.6;1/29/2019, 11:58:00 AM;27.1;;;1/29/2019, 11:58:00 AM;2.6;;;;;;
1/10/2019, 6:00:00 PM;37.5;1/29/2019, 2:00:00 PM;28.5;;;1/29/2019, 2:00:00 PM;2.1;;;;;;
